metadata_vote_id,vote_type,voting_id,aktør_id,metadata_opdateringsdato
1706037,1,7154,16351,2019-06-21T13:25:02.823
1706038,1,7154,16503,2019-06-21T13:25:02.823
1706039,1,7154,16610,2019-06-21T13:25:02.823
1706040,1,7154,16728,2019-06-21T13:25:02.823
1706041,1,7154,17141,2019-06-21T13:25:02.823
1706042,1,7154,17140,2019-06-21T13:25:02.823
1706043,1,7154,17267,2019-06-21T13:25:02.823
1706044,1,7154,17629,2019-06-21T13:25:02.823
1706045,1,7154,17628,2019-06-21T13:25:02.823
1706046,1,7154,9976,2019-06-21T13:25:02.823
1706047,1,7154,17990,2019-06-21T13:25:02.823
1706048,1,7154,18265,2019-06-21T13:25:02.823
1706049,1,7154,18698,2019-06-21T13:25:02.823
1706050,1,7154,18700,2019-06-21T13:25:02.823
1706051,1,7154,18711,2019-06-21T13:25:02.823
1706052,1,7154,18706,2019-06-21T13:25:02.823
1706053,1,7154,18701,2019-06-21T13:25:02.823
1706054,1,7154,18717,2019-06-21T13:25:02.823
1706055,1,7154,18728,2019-06-21T13:25:02.823
1706056,1,7154,18707,2019-06-21T13:25:02.823
1706057,1,7154,18722,2019-06-21T13:25:02.823
1706058,1,7154,18696,2019-06-21T13:25:02.823
1706059,1,7154,18720,2019-06-21T13:25:02.823
1706060,1,7154,18712,2019-06-21T13:25:02.823
1706061,1,7154,18688,2019-06-21T13:25:02.823
1706062,1,7154,18713,2019-06-21T13:25:02.823
1706063,1,7154,18714,2019-06-21T13:25:02.823
1706064,1,7154,18718,2019-06-21T13:25:02.823
1706065,1,7154,11702,2019-06-21T13:25:02.823
1706066,1,7154,18726,2019-06-21T13:25:02.823
1706067,1,7154,18724,2019-06-21T13:25:02.823
1706068,1,7154,18699,2019-06-21T13:25:02.823
1706069,1,7154,238,2019-06-21T13:25:02.823
1706070,1,7154,18709,2019-06-21T13:25:02.823
1706071,1,7154,18708,2019-06-21T13:25:02.823
1706072,1,7154,18715,2019-06-21T13:25:02.823
1706073,1,7154,18725,2019-06-21T13:25:02.823
1706074,1,7154,18704,2019-06-21T13:25:02.823
1706075,1,7154,18727,2019-06-21T13:25:02.823
1706076,1,7154,18729,2019-06-21T13:25:02.823
1706077,1,7154,661,2019-06-21T13:25:02.823
1706078,1,7154,18691,2019-06-21T13:25:02.823
1706079,1,7154,18716,2019-06-21T13:25:02.823
1706080,1,7154,18705,2019-06-21T13:25:02.823
1706081,1,7154,18721,2019-06-21T13:25:02.823
1706082,1,7154,18695,2019-06-21T13:25:02.823
1706083,1,7154,18703,2019-06-21T13:25:02.823
1706084,1,7154,18694,2019-06-21T13:25:02.823
1706085,1,7154,18723,2019-06-21T13:25:02.823
1706086,1,7154,18693,2019-06-21T13:25:02.823
1706087,1,7154,18719,2019-06-21T13:25:02.823
1706088,1,7154,18692,2019-06-21T13:25:02.823
1706089,1,7154,18702,2019-06-21T13:25:02.823
1706090,3,7154,270,2019-06-21T13:25:02.823
1706091,3,7154,129,2019-06-21T13:25:02.823
1706092,3,7154,125,2019-06-21T13:25:02.823
1706093,3,7154,55,2019-06-21T13:25:02.823
1706094,3,7154,145,2019-06-21T13:25:02.823
1706095,3,7154,28,2019-06-21T13:25:02.823
1706096,3,7154,34,2019-06-21T13:25:02.823
1706097,3,7154,194,2019-06-21T13:25:02.823
1706098,3,7154,173,2019-06-21T13:25:02.823
1706099,3,7154,117,2019-06-21T13:25:02.823
1706100,3,7154,163,2019-06-21T13:25:02.823
1706101,3,7154,667,2019-06-21T13:25:02.823
1706102,3,7154,119,2019-06-21T13:25:02.823
1706103,3,7154,201,2019-06-21T13:25:02.823
1706104,3,7154,152,2019-06-21T13:25:02.823
1706105,3,7154,67,2019-06-21T13:25:02.823
1706106,3,7154,98,2019-06-21T13:25:02.823
1706107,3,7154,262,2019-06-21T13:25:02.823
1706108,3,7154,1454,2019-06-21T13:25:02.823
1706109,3,7154,39,2019-06-21T13:25:02.823
1706110,3,7154,99,2019-06-21T13:25:02.823
1706111,3,7154,123,2019-06-21T13:25:02.823
1706112,3,7154,162,2019-06-21T13:25:02.823
1706113,3,7154,18,2019-06-21T13:25:02.823
1706114,3,7154,139,2019-06-21T13:25:02.823
1706115,3,7154,15784,2019-06-21T13:25:02.823
1706116,3,7154,15791,2019-06-21T13:25:02.823
1706117,3,7154,16582,2019-06-21T13:25:02.823
1706118,3,7154,18697,2019-06-21T13:25:02.823
1706119,3,7154,18710,2019-06-21T13:25:02.823
1706120,1,7156,152,2019-06-25T13:16:55.11
1706121,1,7156,49,2019-06-25T13:16:55.11
1706122,1,7156,220,2019-06-25T13:16:55.11
1706123,1,7156,183,2019-06-25T13:16:55.11
1706124,1,7156,98,2019-06-25T13:16:55.11
1706125,1,7156,184,2019-06-25T13:16:55.11
1706126,1,7156,121,2019-06-25T13:16:55.11
1706127,1,7156,93,2019-06-25T13:16:55.11
1706128,1,7156,197,2019-06-25T13:16:55.11
1706129,1,7156,246,2019-06-25T13:16:55.11
1706130,1,7156,244,2019-06-25T13:16:55.11
1706131,1,7156,67,2019-06-25T13:16:55.11
1706132,1,7156,1454,2019-06-25T13:16:55.11
1706133,1,7156,55,2019-06-25T13:16:55.11
1706134,1,7156,260,2019-06-25T13:16:55.11
1706135,1,7156,154,2019-06-25T13:16:55.11
1706136,1,7156,201,2019-06-25T13:16:55.11
1706137,1,7156,38,2019-06-25T13:16:55.11
1706138,1,7156,352,2019-06-25T13:16:55.11
1706139,1,7156,24,2019-06-25T13:16:55.11
1706140,1,7156,217,2019-06-25T13:16:55.11
1706141,1,7156,194,2019-06-25T13:16:55.11
1706142,1,7156,130,2019-06-25T13:16:55.11
1706143,1,7156,224,2019-06-25T13:16:55.11
1706144,1,7156,163,2019-06-25T13:16:55.11
1706145,1,7156,80,2019-06-25T13:16:55.11
1706146,1,7156,97,2019-06-25T13:16:55.11
1706147,1,7156,264,2019-06-25T13:16:55.11
1706148,1,7156,82,2019-06-25T13:16:55.11
1706149,1,7156,187,2019-06-25T13:16:55.11
1706150,1,7156,296,2019-06-25T13:16:55.11
1706151,1,7156,206,2019-06-25T13:16:55.11
1706152,1,7156,182,2019-06-25T13:16:55.11
1706153,1,7156,162,2019-06-25T13:16:55.11
1706154,1,7156,118,2019-06-25T13:16:55.11
1706155,1,7156,113,2019-06-25T13:16:55.11
1706156,1,7156,263,2019-06-25T13:16:55.11
1706157,1,7156,225,2019-06-25T13:16:55.11
1706158,1,7156,207,2019-06-25T13:16:55.11
1706159,1,7156,119,2019-06-25T13:16:55.11
1706160,1,7156,88,2019-06-25T13:16:55.11
1706161,1,7156,286,2019-06-25T13:16:55.11
1706162,1,7156,189,2019-06-25T13:16:55.11
1706163,1,7156,127,2019-06-25T13:16:55.11
1706164,1,7156,44,2019-06-25T13:16:55.11
1706165,1,7156,213,2019-06-25T13:16:55.11
1706166,1,7156,102,2019-06-25T13:16:55.11
1706167,1,7156,208,2019-06-25T13:16:55.11
1706168,1,7156,78,2019-06-25T13:16:55.11
1706169,1,7156,266,2019-06-25T13:16:55.11
1706170,1,7156,181,2019-06-25T13:16:55.11
1706171,1,7156,110,2019-06-25T13:16:55.11
1706172,1,7156,168,2019-06-25T13:16:55.11
1706173,1,7156,100,2019-06-25T13:16:55.11
1706174,1,7156,99,2019-06-25T13:16:55.11
1706175,1,7156,59,2019-06-25T13:16:55.11
1706176,1,7156,112,2019-06-25T13:16:55.11
1706177,1,7156,172,2019-06-25T13:16:55.11
1706178,1,7156,192,2019-06-25T13:16:55.11
1706179,1,7156,141,2019-06-25T13:16:55.11
1706180,1,7156,366,2019-06-25T13:16:55.11
1706181,1,7156,214,2019-06-25T13:16:55.11
1706182,1,7156,167,2019-06-25T13:16:55.11
1706183,1,7156,15793,2019-06-25T13:16:55.11
1706184,1,7156,15782,2019-06-25T13:16:55.11
1706185,1,7156,15774,2019-06-25T13:16:55.11
1706186,1,7156,15800,2019-06-25T13:16:55.11
1706187,1,7156,15787,2019-06-25T13:16:55.11
1706188,1,7156,15791,2019-06-25T13:16:55.11
1706189,1,7156,15790,2019-06-25T13:16:55.11
1706190,1,7156,15762,2019-06-25T13:16:55.11
1706191,1,7156,15788,2019-06-25T13:16:55.11
1706192,1,7156,15792,2019-06-25T13:16:55.11
1706193,1,7156,667,2019-06-25T13:16:55.11
1706194,1,7156,15770,2019-06-25T13:16:55.11
1706195,1,7156,15776,2019-06-25T13:16:55.11
1706196,1,7156,15794,2019-06-25T13:16:55.11
1706197,1,7156,15760,2019-06-25T13:16:55.11
1706198,1,7156,16180,2019-06-25T13:16:55.11
1706199,1,7156,16351,2019-06-25T13:16:55.11
1706200,1,7156,16582,2019-06-25T13:16:55.11
1706201,1,7156,16610,2019-06-25T13:16:55.11
1706202,1,7156,16728,2019-06-25T13:16:55.11
1706203,1,7156,17140,2019-06-25T13:16:55.11
1706204,1,7156,17267,2019-06-25T13:16:55.11
1706205,1,7156,17629,2019-06-25T13:16:55.11
1706206,1,7156,17628,2019-06-25T13:16:55.11
1706207,1,7156,9976,2019-06-25T13:16:55.11
1706208,1,7156,17990,2019-06-25T13:16:55.11
1706209,1,7156,18700,2019-06-25T13:16:55.11
1706210,1,7156,18711,2019-06-25T13:16:55.11
1706211,1,7156,18706,2019-06-25T13:16:55.11
1706212,1,7156,18701,2019-06-25T13:16:55.11
1706213,1,7156,18717,2019-06-25T13:16:55.11
1706214,1,7156,18728,2019-06-25T13:16:55.11
1706215,1,7156,18707,2019-06-25T13:16:55.11
1706216,1,7156,18722,2019-06-25T13:16:55.11
1706217,1,7156,18696,2019-06-25T13:16:55.11
1706218,1,7156,18712,2019-06-25T13:16:55.11
1706219,1,7156,18688,2019-06-25T13:16:55.11
1706220,1,7156,18714,2019-06-25T13:16:55.11
1706221,1,7156,18697,2019-06-25T13:16:55.11
1706222,1,7156,18718,2019-06-25T13:16:55.11
1706223,1,7156,18726,2019-06-25T13:16:55.11
1706224,1,7156,18724,2019-06-25T13:16:55.11
1706225,1,7156,18699,2019-06-25T13:16:55.11
1706226,1,7156,238,2019-06-25T13:16:55.11
1706227,1,7156,18709,2019-06-25T13:16:55.11
1706228,1,7156,18708,2019-06-25T13:16:55.11
1706229,1,7156,18715,2019-06-25T13:16:55.11
1706230,1,7156,18725,2019-06-25T13:16:55.11
1706231,1,7156,18704,2019-06-25T13:16:55.11
1706232,1,7156,18727,2019-06-25T13:16:55.11
1706233,1,7156,18729,2019-06-25T13:16:55.11
1706234,1,7156,661,2019-06-25T13:16:55.11
1706235,1,7156,18691,2019-06-25T13:16:55.11
1706236,1,7156,18716,2019-06-25T13:16:55.11
1706237,1,7156,18705,2019-06-25T13:16:55.11
1706238,1,7156,18695,2019-06-25T13:16:55.11
1706239,1,7156,18703,2019-06-25T13:16:55.11
1706240,1,7156,18694,2019-06-25T13:16:55.11
1706241,1,7156,18693,2019-06-25T13:16:55.11
1706242,1,7156,18719,2019-06-25T13:16:55.11
1706243,1,7156,18692,2019-06-25T13:16:55.11
1706244,3,7156,270,2019-06-25T13:16:55.11
1706245,3,7156,176,2019-06-25T13:16:55.11
1706246,3,7156,252,2019-06-25T13:16:55.11
1706247,3,7156,265,2019-06-25T13:16:55.11
1706248,3,7156,129,2019-06-25T13:16:55.11
1706249,3,7156,125,2019-06-25T13:16:55.11
1706250,3,7156,257,2019-06-25T13:16:55.11
1706251,3,7156,12,2019-06-25T13:16:55.11
1706252,3,7156,77,2019-06-25T13:16:55.11
1706253,3,7156,145,2019-06-25T13:16:55.11
1706254,3,7156,271,2019-06-25T13:16:55.11
1706255,3,7156,164,2019-06-25T13:16:55.11
1706256,3,7156,138,2019-06-25T13:16:55.11
1706257,3,7156,28,2019-06-25T13:16:55.11
1706258,3,7156,668,2019-06-25T13:16:55.11
1706259,3,7156,48,2019-06-25T13:16:55.11
1706260,3,7156,116,2019-06-25T13:16:55.11
1706261,3,7156,34,2019-06-25T13:16:55.11
1706262,3,7156,84,2019-06-25T13:16:55.11
1706263,3,7156,173,2019-06-25T13:16:55.11
1706264,3,7156,178,2019-06-25T13:16:55.11
1706265,3,7156,655,2019-06-25T13:16:55.11
1706266,3,7156,117,2019-06-25T13:16:55.11
1706267,3,7156,43,2019-06-25T13:16:55.11
1706268,3,7156,120,2019-06-25T13:16:55.11
1706269,3,7156,247,2019-06-25T13:16:55.11
1706270,3,7156,72,2019-06-25T13:16:55.11
1706271,3,7156,180,2019-06-25T13:16:55.11
1706272,3,7156,199,2019-06-25T13:16:55.11
1706273,3,7156,50,2019-06-25T13:16:55.11
1706274,3,7156,262,2019-06-25T13:16:55.11
1706275,3,7156,11702,2019-06-25T13:16:55.11
1706276,3,7156,39,2019-06-25T13:16:55.11
1706277,3,7156,69,2019-06-25T13:16:55.11
1706278,3,7156,160,2019-06-25T13:16:55.11
1706279,3,7156,191,2019-06-25T13:16:55.11
1706280,3,7156,123,2019-06-25T13:16:55.11
1706281,3,7156,200,2019-06-25T13:16:55.11
1706282,3,7156,18,2019-06-25T13:16:55.11
1706283,3,7156,219,2019-06-25T13:16:55.11
1706284,3,7156,139,2019-06-25T13:16:55.11
1706285,3,7156,15757,2019-06-25T13:16:55.11
1706286,3,7156,15775,2019-06-25T13:16:55.11
1706287,3,7156,15784,2019-06-25T13:16:55.11
1706288,3,7156,15785,2019-06-25T13:16:55.11
1706289,3,7156,16503,2019-06-25T13:16:55.11
1706290,3,7156,17141,2019-06-25T13:16:55.11
1706291,3,7156,18265,2019-06-25T13:16:55.11
1706292,3,7156,18698,2019-06-25T13:16:55.11
1706293,3,7156,18702,2019-06-25T13:16:55.11
1706294,3,7156,18710,2019-06-25T13:16:55.11
1706295,3,7156,18713,2019-06-25T13:16:55.11
1706296,3,7156,18720,2019-06-25T13:16:55.11
1706297,3,7156,18721,2019-06-25T13:16:55.11
1706298,3,7156,18723,2019-06-25T13:16:55.11
1706299,1,7159,117,2019-09-12T10:01:42.763
1706300,1,7159,49,2019-09-12T10:01:42.763
1706301,1,7159,220,2019-09-12T10:01:42.763
1706302,1,7159,184,2019-09-12T10:01:42.763
1706303,1,7159,121,2019-09-12T10:01:42.763
1706304,1,7159,34,2019-09-12T10:01:42.763
1706305,1,7159,197,2019-09-12T10:01:42.763
1706306,1,7159,265,2019-09-12T10:01:42.763
1706307,1,7159,246,2019-09-12T10:01:42.763
1706308,1,7159,173,2019-09-12T10:01:42.763
1706309,1,7159,271,2019-09-12T10:01:42.763
1706310,1,7159,260,2019-09-12T10:01:42.763
1706311,1,7159,154,2019-09-12T10:01:42.763
1706312,1,7159,201,2019-09-12T10:01:42.763
1706313,1,7159,668,2019-09-12T10:01:42.763
1706314,1,7159,38,2019-09-12T10:01:42.763
1706315,1,7159,352,2019-09-12T10:01:42.763
1706316,1,7159,217,2019-09-12T10:01:42.763
1706317,1,7159,194,2019-09-12T10:01:42.763
1706318,1,7159,130,2019-09-12T10:01:42.763
1706319,1,7159,80,2019-09-12T10:01:42.763
1706320,1,7159,97,2019-09-12T10:01:42.763
1706321,1,7159,82,2019-09-12T10:01:42.763
1706322,1,7159,187,2019-09-12T10:01:42.763
1706323,1,7159,48,2019-09-12T10:01:42.763
1706324,1,7159,296,2019-09-12T10:01:42.763
1706325,1,7159,206,2019-09-12T10:01:42.763
1706326,1,7159,182,2019-09-12T10:01:42.763
1706327,1,7159,72,2019-09-12T10:01:42.763
1706328,1,7159,162,2019-09-12T10:01:42.763
1706329,1,7159,18,2019-09-12T10:01:42.763
1706330,1,7159,164,2019-09-12T10:01:42.763
1706331,1,7159,118,2019-09-12T10:01:42.763
1706332,1,7159,113,2019-09-12T10:01:42.763
1706333,1,7159,263,2019-09-12T10:01:42.763
1706334,1,7159,119,2019-09-12T10:01:42.763
1706335,1,7159,88,2019-09-12T10:01:42.763
1706336,1,7159,200,2019-09-12T10:01:42.763
1706337,1,7159,189,2019-09-12T10:01:42.763
1706338,1,7159,127,2019-09-12T10:01:42.763
1706339,1,7159,44,2019-09-12T10:01:42.763
1706340,1,7159,213,2019-09-12T10:01:42.763
1706341,1,7159,160,2019-09-12T10:01:42.763
1706342,1,7159,102,2019-09-12T10:01:42.763
1706343,1,7159,78,2019-09-12T10:01:42.763
1706344,1,7159,266,2019-09-12T10:01:42.763
1706345,1,7159,110,2019-09-12T10:01:42.763
1706346,1,7159,99,2019-09-12T10:01:42.763
1706347,1,7159,219,2019-09-12T10:01:42.763
1706348,1,7159,172,2019-09-12T10:01:42.763
1706349,1,7159,69,2019-09-12T10:01:42.763
1706350,1,7159,141,2019-09-12T10:01:42.763
1706351,1,7159,366,2019-09-12T10:01:42.763
1706352,1,7159,15782,2019-09-12T10:01:42.763
1706353,1,7159,15774,2019-09-12T10:01:42.763
1706354,1,7159,15787,2019-09-12T10:01:42.763
1706355,1,7159,15792,2019-09-12T10:01:42.763
1706356,1,7159,15784,2019-09-12T10:01:42.763
1706357,1,7159,667,2019-09-12T10:01:42.763
1706358,1,7159,15785,2019-09-12T10:01:42.763
1706359,1,7159,15770,2019-09-12T10:01:42.763
1706360,1,7159,15794,2019-09-12T10:01:42.763
1706361,1,7159,16180,2019-09-12T10:01:42.767
1706362,1,7159,16351,2019-09-12T10:01:42.767
1706363,1,7159,16503,2019-09-12T10:01:42.767
1706364,1,7159,16582,2019-09-12T10:01:42.767
1706365,1,7159,16610,2019-09-12T10:01:42.767
1706366,1,7159,17141,2019-09-12T10:01:42.767
1706367,1,7159,17267,2019-09-12T10:01:42.767
1706368,1,7159,17629,2019-09-12T10:01:42.767
1706369,1,7159,17628,2019-09-12T10:01:42.767
1706370,1,7159,17990,2019-09-12T10:01:42.767
1706371,1,7159,18265,2019-09-12T10:01:42.767
1706372,1,7159,18698,2019-09-12T10:01:42.767
1706373,1,7159,18710,2019-09-12T10:01:42.767
1706374,1,7159,18711,2019-09-12T10:01:42.767
1706375,1,7159,18706,2019-09-12T10:01:42.767
1706376,1,7159,18701,2019-09-12T10:01:42.767
1706377,1,7159,18717,2019-09-12T10:01:42.767
1706378,1,7159,18728,2019-09-12T10:01:42.767
1706379,1,7159,18707,2019-09-12T10:01:42.767
1706380,1,7159,18722,2019-09-12T10:01:42.767
1706381,1,7159,18696,2019-09-12T10:01:42.767
1706382,1,7159,18720,2019-09-12T10:01:42.767
1706383,1,7159,18697,2019-09-12T10:01:42.767
1706384,1,7159,18718,2019-09-12T10:01:42.767
1706385,1,7159,18726,2019-09-12T10:01:42.767
1706386,1,7159,18699,2019-09-12T10:01:42.767
1706387,1,7159,238,2019-09-12T10:01:42.767
1706388,1,7159,18709,2019-09-12T10:01:42.767
1706389,1,7159,18715,2019-09-12T10:01:42.767
1706390,1,7159,18725,2019-09-12T10:01:42.767
1706391,1,7159,18727,2019-09-12T10:01:42.767
1706392,1,7159,18729,2019-09-12T10:01:42.767
1706393,1,7159,18691,2019-09-12T10:01:42.767
1706394,1,7159,18716,2019-09-12T10:01:42.767
1706395,1,7159,18705,2019-09-12T10:01:42.767
1706396,1,7159,18721,2019-09-12T10:01:42.767
1706397,1,7159,18694,2019-09-12T10:01:42.767
1706398,1,7159,18723,2019-09-12T10:01:42.767
1706399,1,7159,18693,2019-09-12T10:01:42.767
1706400,1,7159,18719,2019-09-12T10:01:42.767
1706401,1,7159,18692,2019-09-12T10:01:42.767
1706402,1,7159,18736,2019-09-12T10:01:42.767
1706403,1,7159,18830,2019-09-12T10:01:42.767
1706404,3,7159,270,2019-09-12T10:01:42.767
1706405,3,7159,176,2019-09-12T10:01:42.767
1706406,3,7159,252,2019-09-12T10:01:42.767
1706407,3,7159,129,2019-09-12T10:01:42.767
1706408,3,7159,125,2019-09-12T10:01:42.767
1706409,3,7159,257,2019-09-12T10:01:42.767
1706410,3,7159,55,2019-09-12T10:01:42.767
1706411,3,7159,661,2019-09-12T10:01:42.767
1706412,3,7159,183,2019-09-12T10:01:42.767
1706413,3,7159,12,2019-09-12T10:01:42.767
1706414,3,7159,77,2019-09-12T10:01:42.767
1706415,3,7159,145,2019-09-12T10:01:42.767
1706416,3,7159,138,2019-09-12T10:01:42.767
1706417,3,7159,28,2019-09-12T10:01:42.767
1706418,3,7159,116,2019-09-12T10:01:42.767
1706419,3,7159,84,2019-09-12T10:01:42.767
1706420,3,7159,264,2019-09-12T10:01:42.767
1706421,3,7159,244,2019-09-12T10:01:42.767
1706422,3,7159,178,2019-09-12T10:01:42.767
1706423,3,7159,655,2019-09-12T10:01:42.767
1706424,3,7159,163,2019-09-12T10:01:42.767
1706425,3,7159,225,2019-09-12T10:01:42.767
1706426,3,7159,43,2019-09-12T10:01:42.767
1706427,3,7159,120,2019-09-12T10:01:42.767
1706428,3,7159,224,2019-09-12T10:01:42.767
1706429,3,7159,24,2019-09-12T10:01:42.767
1706430,3,7159,152,2019-09-12T10:01:42.767
1706431,3,7159,247,2019-09-12T10:01:42.767
1706432,3,7159,93,2019-09-12T10:01:42.767
1706433,3,7159,67,2019-09-12T10:01:42.767
1706434,3,7159,180,2019-09-12T10:01:42.767
1706435,3,7159,199,2019-09-12T10:01:42.767
1706436,3,7159,50,2019-09-12T10:01:42.767
1706437,3,7159,98,2019-09-12T10:01:42.767
1706438,3,7159,262,2019-09-12T10:01:42.767
1706439,3,7159,192,2019-09-12T10:01:42.767
1706440,3,7159,9976,2019-09-12T10:01:42.767
1706441,3,7159,1454,2019-09-12T10:01:42.767
1706442,3,7159,11702,2019-09-12T10:01:42.767
1706443,3,7159,39,2019-09-12T10:01:42.767
1706444,3,7159,59,2019-09-12T10:01:42.767
1706445,3,7159,191,2019-09-12T10:01:42.767
1706446,3,7159,123,2019-09-12T10:01:42.767
1706447,3,7159,207,2019-09-12T10:01:42.767
1706448,3,7159,168,2019-09-12T10:01:42.767
1706449,3,7159,286,2019-09-12T10:01:42.767
1706450,3,7159,208,2019-09-12T10:01:42.767
1706451,3,7159,181,2019-09-12T10:01:42.767
1706452,3,7159,100,2019-09-12T10:01:42.767
1706453,3,7159,139,2019-09-12T10:01:42.767
1706454,3,7159,214,2019-09-12T10:01:42.767
1706455,3,7159,167,2019-09-12T10:01:42.767
1706456,3,7159,15757,2019-09-12T10:01:42.767
1706457,3,7159,15760,2019-09-12T10:01:42.767
1706458,3,7159,15762,2019-09-12T10:01:42.767
1706459,3,7159,15775,2019-09-12T10:01:42.767
1706460,3,7159,15776,2019-09-12T10:01:42.767
1706461,3,7159,15788,2019-09-12T10:01:42.767
1706462,3,7159,15790,2019-09-12T10:01:42.767
1706463,3,7159,15791,2019-09-12T10:01:42.767
1706464,3,7159,15800,2019-09-12T10:01:42.767
1706465,3,7159,16728,2019-09-12T10:01:42.767
1706466,3,7159,17140,2019-09-12T10:01:42.767
1706467,3,7159,18688,2019-09-12T10:01:42.767
